date,temperature,rainfall,humidity,month,temp_roll,anomaly
2015-03-14,28.835972353354407,0.2707490212837793,14.66006401854859,3,29.382282563304337,False
2015-03-15,29.271137092965198,7.042882944862164,94.20706675596875,3,29.44887862545792,False
2015-03-16,30.61463488448483,0.8101240024155931,17.56984233053118,3,29.68117973037744,False
2015-03-17,29.20167735473145,1.9854064849627884,90.2812527830143,3,29.652048838365342,False
2015-03-18,28.57614691628642,0.7869840670981398,52.69314824184196,3,29.399456671363506,False
2015-03-19,29.877611409281524,1.8136091773770304,45.01158177456788,3,29.511559977791297,False
2015-03-20,30.71173568434269,2.8268210710676875,47.07139318766149,3,29.584130813635216,False
2015-03-21,30.336592235516463,9.02746477614316,1.8471419628793728,3,29.798505082515508,False
2015-03-22,30.76524773137344,3.15213726328159,57.46600640818576,3,30.011949459430973,False
2015-03-23,32.01205612466681,6.97983690909256,45.8110973888893,3,30.211581065171256,True
2015-03-24,28.497136873135748,1.6514210130688267,14.816559492475424,3,30.110932424943297,False
2015-03-25,29.64258707446832,4.39354828112092,34.51245930976643,3,30.263281018969288,False
2015-03-26,29.944263922147968,1.7664590421318882,7.812897262092067,3,30.272802806521636,False
2015-03-27,31.212247729283096,6.224414505506751,11.755126837612472,3,30.34430452722741,False
2015-03-28,29.728608903398783,2.61298207662033,78.008351182164,3,30.25744976549631,False
2015-03-29,29.373570007169025,5.628027617638396,68.05274950257272,3,30.058638662038536,False
2015-03-30,28.032879763189577,7.566947415036161,13.712208427731651,3,29.49018489611322,False
2015-03-31,30.370244230092915,6.874446330372162,42.595767242561614,3,29.757771661392812,False
2015-04-01,29.0586768915626,9.115586985469092,90.62163342914018,4,29.674355920977707,False
2015-04-02,27.660660854481478,5.1365295084263884,75.93811950507059,4,29.348126911311063,False
2015-04-03,32.34141120310959,0.8289327744789188,45.697361489592566,4,29.509435979000564,True
2015-04-04,32.338076614029376,0.1132520015599591,45.88851759143384,4,29.882217080519222,True
2015-04-05,32.19139304594349,7.897623717206878,17.537352841742383,4,30.284763228915576,True
2015-04-06,30.95744338987245,7.103808015697542,90.74445887217946,4,30.702558032727413,False
2015-04-07,30.61073153652529,0.6247972399265123,35.75459142100217,4,30.736913362217756,False
2015-04-08,29.672477987726765,4.235641788142411,73.50642696591167,4,30.82459923309835,False
2015-04-09,27.718908905326696,4.376018176719639,46.186189279022216,4,30.83292038321909,False
2015-04-10,29.360915613734957,6.784207426789807,27.723040992392534,4,30.407135299022716,False
2015-04-11,29.16624189869376,6.596600472640369,67.12581107804976,4,29.954016053974772,False
2015-04-12,29.782225742750395,5.187926473268048,58.76882493008264,4,29.609849296375756,False
2015-04-13,30.7772079889715,6.528943326335374,14.193256725082817,4,29.584101381961336,False
2015-04-14,29.290958286366813,8.233998087438328,98.72754763389182,4,29.39556234622441,False
2015-04-15,30.176486582949703,5.262082391983364,87.16660083590551,4,29.467563574113402,False
2015-04-16,29.377423382918188,4.640021404764153,69.78862632268499,4,29.70449421376933,False
2015-04-17,31.37661960060156,5.250016762742326,73.38235034344653,4,29.99245192617885,True
2015-04-18,30.25040379658209,7.188101879155033,69.30524075861028,4,30.147332197305754,False
2015-04-19,29.794489577996597,1.4547992389808873,17.90715088542967,4,30.149084173769495,False
2015-04-20,30.37582857589875,6.223381401379104,35.8838858996674,4,30.091744257616245,False
2015-04-21,30.288185132172785,4.952685680405482,90.22961861980156,4,30.234205235588526,False
2015-04-22,29.50191310281865,5.042591193452282,75.79182655424323,4,30.137837595569806,False
2015-04-23,29.62941687827233,4.021772842824825,30.526488568178426,4,30.173836666334683,False
2015-04-24,27.43246162198273,8.217592376070625,99.10798123839662,4,29.61038552653199,False
2015-04-25,29.6306813871696,0.8151791376618545,94.6673981208408,4,29.52185375375878,False
2015-04-26,29.566231102209464,6.413718331444466,42.48088766674179,4,29.489245400074903,False
2015-04-27,32.18914987362947,4.556279689382274,69.85470418507727,4,29.74829129975072,True
2015-04-28,30.30681378420381,0.7791378239280944,74.70702313621929,4,29.75095253575515,False
2015-04-29,28.615995464042733,9.331385972404531,65.35146431570033,4,29.624392873072875,False
2015-04-30,30.05428992924468,5.236223934216171,49.30594350000012,4,29.685089023211784,False
2015-05-01,27.98387891558083,7.063474611581678,50.66487882941946,5,29.76386292229723,False
2015-05-02,30.885132919583278,3.581372402017116,21.24184626458348,5,29.94307028407061,False
2015-05-03,30.76664964154459,7.447423505067295,61.73833190221274,5,30.114558646832766,False
2015-05-04,29.969902088665897,8.514976854848022,56.84823330046645,5,29.797523248980834,False
2015-05-05,28.78920236691628,9.191584262703149,5.741360841391707,5,29.580721617939755,False
2015-05-06,31.023208193214423,6.731960448002344,72.91674359204109,5,29.92460915067857,False
2015-05-07,29.68349639150851,2.208872330068512,18.01373522583973,5,29.871638645287685,False
2015-05-08,28.111316417953716,8.539345683522562,20.864774023654764,5,29.88984400276953,False
2015-05-09,27.08357541829373,6.907817515389162,26.68652279315129,5,29.346764359728162,False
2015-05-10,27.978298370117347,7.7462170747533,55.95898140593497,5,28.94842846380999,False
2015-05-11,30.674588197197487,2.679054081726152,35.317355863676305,5,29.049097907885926,False
2015-05-12,29.3479209126032,3.88582783586916,63.12165965157607,5,29.128914842984056,False
2015-05-13,28.852718368389517,9.837854498243786,52.74561562154433,5,28.818844868009073,False
2015-05-14,29.073114403678336,4.539099762883437,97.88659759583976,5,28.73164744117619,False
2015-05-15,28.58554397187792,3.192994428771346,19.535106118078904,5,28.799394234593933,False
2015-05-16,29.337304586711618,3.474453369123375,39.94848414725618,5,29.12135554436792,False
2015-05-17,27.56622440905096,2.4252852482222,73.06425442014796,5,29.062487835644145,False
2015-05-18,26.917392503334725,9.216113103536056,15.031181753645251,5,28.525745593663753,False
2015-05-19,27.763851295150168,0.1462645298614295,86.6241411554364,5,28.29944993402761,False
2015-05-20,28.620381435295567,8.039600059206856,10.395238792982376,5,28.266258943585616,False
2015-05-21,29.342296728574564,5.306391868891015,45.29917767527839,5,28.304713561427935,False
2015-05-22,26.65737567336585,6.665136492488417,27.656310076782976,5,28.02926094735478,False
2015-05-23,28.865565589122767,8.681532259284419,95.21211840010407,5,27.96186966198494,False
2015-05-24,29.7557815721056,2.499660758924259,97.36095418074488,5,28.27466354242132,False
2015-05-25,29.126808276689268,0.763277806632725,23.99915814846173,5,28.590294367186257,False
2015-05-26,28.32708340320271,1.0891596532966552,48.47610793672246,5,28.670756096908043,False
2015-05-27,28.211120898894773,5.40795372411942,96.66910082896332,5,28.612290305993646,False
2015-05-28,27.210748586741143,2.530029867951039,23.666032806547467,5,28.307783428588873,False
2015-05-29,28.49073012239353,1.9942653036312683,29.86046664428684,5,28.5696912070214,False
2015-05-30,30.807479658673856,8.99932455006715,53.304970387027815,5,28.847107502671555,False
2015-05-31,27.146530921423835,7.663000779804915,26.568976385825348,5,28.474357409717015,False
2015-06-01,26.32835771367029,0.0146956886695936,81.80907503893371,6,28.07457875785716,False
2015-06-02,25.923348794558432,7.150174245094295,79.95088769839391,6,27.731188099479407,False
2015-06-03,27.218678561819893,6.648379610515683,28.26060470548237,6,27.589410622754425,False
2015-06-04,28.545222219579014,4.920593703699603,0.581991514344482,6,27.780049713159833,False
2015-06-05,26.597937582383373,1.180903549767901,86.6525441764879,6,27.50965077887267,False
2015-06-06,26.692256040033293,8.875559596999326,57.681009789157066,6,26.921761690495448,False
2015-06-07,27.572918006145244,8.277508418300375,66.88521663344925,6,26.982674131169937,False
2015-06-08,26.644102469342297,2.4043996788000035,70.70842448847029,6,27.027780524837365,False
2015-06-09,26.47331716287812,8.946139184388645,59.86616071075307,6,27.10634743459732,False
2015-06-10,26.494722127292253,4.033070968374286,60.60144476913649,6,27.002925086807657,False
2015-06-11,25.88314200521679,2.536756651700175,20.809846378643016,6,26.62262791332734,False
2015-06-12,26.92167097964874,4.825542580075712,84.40432360578029,6,26.668875541508104,False
2015-06-13,25.2948408956435,8.422279400830385,36.56802828258737,6,26.469244806595277,False
2015-06-14,26.47896392188864,2.996256796120238,19.81509083661386,6,26.31296565170148,False
2015-06-15,25.251646211883987,5.761747404063454,43.17191564329581,6,26.11404332920743,False
2015-06-16,27.228254224661956,5.520761424573516,59.70787128699462,6,26.221891480890836,False
2015-06-17,25.62293268753186,5.498484110221639,86.41966560348274,6,26.097350132353636,False
2015-06-18,25.83175149163224,6.455528360621546,18.357238293743183,6,26.09000863041299,False
2015-06-19,25.720022072690657,3.965490279113043,97.4718532756826,6,25.91834450084755,False
2015-06-20,25.072237331426788,1.22376561348836,37.30661911134376,6,25.886543991673733,False
2015-06-21,27.1830052662484,9.43566072691366,19.395161743751157,6,25.98712132658227,False
2015-06-22,26.85268473945392,9.764070489108883,72.62510942536187,6,26.21584111623512,False
2015-06-23,25.713592092321147,9.712533528337143,12.605335458191568,6,25.999460811615002,False
2015-06-24,24.91736241690448,2.7243569582996887,97.02214246361362,6,25.898665058668232,False
2015-06-25,26.092344859662795,3.284990007882453,91.55090972317927,6,25.9358926826726,False
2015-06-26,26.67365436485418,0.5944383565897537,4.0431195855562985,6,26.072125867267385,False
2015-06-27,24.09488627576144,6.606615969251441,51.04275889676387,6,25.932504287886623,False
2015-06-28,25.314356445124695,1.6349216555007728,20.36924053156338,6,25.66555445629752,False
2015-06-29,26.10511152226885,3.931437393831315,29.75032139987299,6,25.55875828241394,False
2015-06-30,27.06332505128121,1.0448051380530576,24.998203040732715,6,25.751577276551092,False
2015-07-01,25.71144265552252,8.885918934313707,28.054772185798527,7,25.865017310639384,False
2015-07-02,26.266424917897023,4.760451255535426,10.30831106425275,7,25.88988589038713,False
2015-07-03,23.680864071988907,3.157033719929123,76.49200151395988,7,25.462344419977807,False
2015-07-04,23.919304886280734,9.940534985941335,8.883738780070761,7,25.437261364337704,False
2015-07-05,24.22318289221144,6.789328048872935,70.79620374315031,7,25.28137942820724,False
2015-07-06,24.833045989239096,0.2622765740660493,71.91130341231943,7,25.09965578063156,False
2015-07-07,24.402740133448464,8.589389373471978,25.06823367933108,7,24.719572220941167,False
2015-07-08,25.26748327301842,3.251721864712074,88.10125477789269,7,24.656149452012013,False
2015-07-09,24.53717406641963,3.5990983866646262,27.054327156570523,7,24.40911361608667,False
2015-07-10,23.236103220569472,1.5263980542019329,49.63441139592918,7,24.34557635159818,False
2015-07-11,22.60125564482416,5.458973175980368,10.876420479990312,7,24.15728360281867,False
2015-07-12,23.67783420623822,0.518998582526895,75.04204476455327,7,24.079376647679634,False
2015-07-13,23.027972048958105,1.1637306475208375,73.75104110522331,7,23.82150894192521,False
2015-07-14,25.11500152388008,9.771894576485028,60.6276159105242,7,23.923260569129727,False
2015-07-15,22.98696680096839,7.6226528319712,71.65350315674111,7,23.597472501694007,False
2015-07-16,24.26112190792977,2.1158814784999347,19.20999880087554,7,23.558036479052596,False
2015-07-17,22.94646013003904,9.363667548737403,42.14470071840552,7,23.51665889469111,False
2015-07-18,24.007678713291348,1.6624405277403986,5.086971604457324,7,23.717576475900703,False
2015-07-19,23.387643568855584,0.5380436457785975,31.543043303145936,7,23.67612067056033,False
2015-07-20,24.525614567503062,7.861023442495151,78.50764672595639,7,23.89006960178104,False
2015-07-21,22.848942790667657,9.619733208990649,17.89633987980297,7,23.566346925607835,False
2015-07-22,23.651461625433832,7.903112268368869,51.76403381849298,7,23.661274757674327,False
2015-07-23,23.416098547353197,4.10156659909303,11.760942568133704,7,23.54055713473482,False
2015-07-24,22.656837995811777,3.922301501368243,50.12654109731819,7,23.499182544130925,False
2015-07-25,22.182832938601997,4.104602416365875,35.98350109417052,7,23.238490290603874,False
2015-07-26,22.8714103447889,5.897571412997405,53.98938114992325,7,23.164742687165777,False
2015-07-27,24.527345503413677,8.458780303488227,1.7744435582423113,7,23.164989963724434,False
2015-07-28,23.356321076057952,2.4637035822230637,28.401416227702725,7,23.237472575923046,False
2015-07-29,24.473389826389084,7.29280754000105,64.06907840584451,7,23.354890890345224,False
2015-07-30,22.6575553644768,1.883882230345021,60.87943415768287,7,23.24652757850574,False
2015-07-31,24.39580069274726,1.868210844054723,31.22930765443417,7,23.494950820925094,False
2015-08-01,20.990622276800867,3.578288843072295,89.1415448543029,8,23.324635012096362,False
2015-08-02,21.807314592927337,5.747523466369474,9.85939057654902,8,23.172621333259,False
2015-08-03,22.34716936869004,2.883316520335613,0.5287143121755822,8,22.86116759972705,False
2015-08-04,22.049871195162236,4.296367319796123,40.00131744350375,8,22.674531902456234,False
2015-08-05,22.12381840000432,0.948575899598162,87.67784618609447,8,22.338878841544126,False
2015-08-06,20.267901869743227,0.7764572848186613,12.377413162342044,8,21.9974997708679,False
2015-08-07,23.89786245416051,9.241524821393089,42.52454054448578,8,21.926365736784074,False
2015-08-08,22.64859882365973,9.195694146419596,13.27719942680694,8,22.163219529192485,False
2015-08-09,21.281334329467043,2.1622441166964013,27.150759012965896,8,22.088079491555302,False
2015-08-10,21.53697803252689,3.7800618310723246,23.40688740117052,8,21.97233787210342,False
2015-08-11,22.02467021109724,1.6757785597984345,10.212325527004406,8,21.968737731522708,False
2015-08-12,21.904885021177265,8.005581090629754,54.904586045467184,8,21.937461534547413,False
2015-08-13,20.98298386754249,9.397748715250485,5.984430017478681,8,22.039616105661594,False
2015-08-14,22.14622091631562,6.091046836732319,95.44545236465464,8,21.789381600255183,False
2015-08-15,21.10449799294613,3.959122573548728,75.8516499039024,8,21.5687957672961,False
2015-08-16,20.86477562157586,6.6689275710059945,55.75528640020468,8,21.509287380454502,False
2015-08-17,20.32522266575229,4.443992028693932,85.94698722301864,8,21.336179470915273,False
2015-08-18,20.42017484111361,2.753726218186322,66.73526670399961,8,21.10696584663189,False
2015-08-19,21.87002444093263,9.575596377972085,60.826117789599934,8,21.101985763739805,False
2015-08-20,23.141975037384032,8.137039359189803,32.09493773557768,8,21.410413073717166,False
2015-08-21,21.637432407876812,1.1005512190964597,95.73227760781975,8,21.337729001083055,False
2015-08-22,22.003517389786005,0.1641450249983844,91.94306826650322,8,21.46616034348875,False
2015-08-23,20.88469121734988,1.1448118393783202,53.81672203338415,8,21.469005428599324,False
2015-08-24,20.807921790349827,9.06523964105526,6.094514567393572,8,21.53796244639897,False
2015-08-25,20.25030118677617,4.457538728712924,10.998386523347625,8,21.513694781493623,False
2015-08-26,21.714243939428457,8.692126426727413,40.3208201510518,8,21.49144042413588,False
2015-08-27,20.127609532248197,6.3833931778909845,97.37911879122126,8,21.06081678054505,False
2015-08-28,21.30539939436832,5.993482214844804,78.55599620570636,8,21.013383492900978,False
2015-08-29,20.8071372911762,1.9507925065438192,25.20382589031748,8,20.842472050242435,False
2015-08-30,19.556579759229194,8.352993966493802,24.517673610703707,8,20.65274184193948,False
2015-08-31,21.001309861321054,9.57913614551348,35.46267564902629,8,20.680368709221085,False
2015-09-01,19.904481153915604,6.620510821240399,44.33382870648068,9,20.63096584738386,False
2015-09-02,20.223261238413315,5.233138544411977,3.201110670483087,9,20.417968318667413,False
2015-09-03,19.577236385336583,9.040610970936305,91.42214679878086,9,20.339343583394328,False
2015-09-04,22.825468424193208,8.352165790739654,84.36740846723414,9,20.556496301940737,False
2015-09-05,19.21443949416056,1.968065933548998,88.67002232419817,9,20.32896804522422,False
2015-09-06,19.58124801774061,5.197448559279155,4.033407421782953,9,20.33249208215442,False
2015-09-07,19.21838049501486,1.3998434368777857,65.58835977633487,9,20.07778788696782,False
2015-09-08,18.02379640176019,4.184068358407288,45.00967611359249,9,19.809118636659907,True
2015-09-09,21.933321361782266,1.1646946182094151,26.51081213202493,9,20.053412939998328,False
2015-09-10,21.12325705543931,1.7603702359440143,22.136633698322328,9,20.274273035727283,False
2015-09-11,20.00591783124985,6.406135613505493,42.73540275540729,9,19.871480093878233,False
2015-09-12,20.55152114783265,8.307300694338155,98.24303336318124,9,20.062491758688534,False
2015-09-13,18.942566754861403,8.438039860948173,88.17200089880238,9,19.97125157827722,False
2015-09-14,20.125148289754204,7.8500085476268735,14.47079580680284,9,20.100789834668554,False
2015-09-15,20.78705200021299,3.4788114634783582,4.98183521817066,9,20.495540634447526,False
2015-09-16,20.502305652271406,1.6416497721204826,21.956993681566107,9,20.291109818803115,False
2015-09-17,20.66566478107865,9.151198334249596,20.773636210496893,9,20.22573949389445,False
2015-09-18,20.43523709481035,5.9883763912147705,70.89187476322415,9,20.287070817260233,False
2015-09-19,20.40508729143344,1.4060652026400144,28.407013376739755,9,20.26615169491749,False
2015-09-20,20.596029552418766,2.896043367169463,87.41062898862693,9,20.502360665997116,False
2015-09-21,21.262406660365432,2.669910384449652,95.82037258239176,9,20.664826147513004,False
2015-09-22,20.250719887544733,9.561777034742647,68.11034798427876,9,20.588207274274684,False
2015-09-23,20.09219525334971,0.4296405829475236,31.127803546962078,9,20.529620074428724,False
2015-09-24,20.53915138546191,6.3654491718000425,93.53988815141084,9,20.51154673219776,False
2015-09-25,19.36218029411587,4.12660550733389,22.667516569825374,9,20.358252903527124,False
2015-09-26,18.489952689423845,8.745739718141648,73.69707622582902,9,20.084662246097185,True
2015-09-27,19.25832504031734,8.621767625574634,97.36085523806422,9,19.893561601511262,False
2015-09-28,19.93502536453344,2.70436583291911,88.50124445036259,9,19.703935702106694,False
2015-09-29,21.96046419979349,6.522388450787908,46.21023589919752,9,19.9481848895708,False
2015-09-30,18.392448103169937,1.32771099718913,51.07076484120468,9,19.705363868116546,True
2015-10-01,20.71756158954609,2.517329381256144,39.652514992978304,10,19.730851040128577,False
2015-10-02,19.34214355522776,7.698055348403434,33.04261614889176,10,19.727988648858844,False
2015-10-03,20.45667997156953,6.529879911482207,15.611810292621776,10,20.00894968916537,False
2015-10-04,19.06562998117782,1.4340061186362585,84.08782636673037,10,19.98142182357401,False
2015-10-05,20.95889682390937,4.974493167196576,90.36518362391853,10,20.127689174913428,False
2015-10-06,21.21760300367025,3.923951738248314,17.909618009929705,10,20.021566146895825,False
2015-10-07,20.472569538897258,2.707257199197719,27.39488275871708,10,20.318726351999725,False
2015-10-08,20.52305756940488,1.6430017618149395,59.119885771424016,10,20.290940063408126,False
2015-10-09,21.04040438894525,6.083604785520164,69.72510916254333,10,20.533548753939193,False
2015-10-10,20.168514470884112,6.999351626337766,11.440056054719705,10,20.492382253841278,False
2015-10-11,19.77028741582541,0.1388681254089785,25.351233719329848,10,20.593047601648074,False
2015-10-12,20.6123687130957,8.909457698366289,59.28379796862131,10,20.543543585817552,False
2015-10-13,21.68589430504001,4.059754412852849,73.57003443202197,10,20.610442343156087,False
2015-10-14,20.504054364688656,6.978565047643892,92.00721375103448,10,20.614940175412006,False
2015-10-15,18.45979819296849,8.49257790587242,18.928765476878173,10,20.320188835921094,True
2015-10-16,20.00651132432364,5.5485865791681,87.47943244614306,10,20.172489826689432,False
2015-10-17,19.20604321173717,5.752449954960976,17.855867494865674,10,20.034993932525584,False
2015-10-18,21.646008587529323,2.79821112549982,54.46149567622187,10,20.302954099911858,False
2015-10-19,19.725104686351692,4.482594384145816,4.250607234439374,10,20.176202096091284,False
2015-10-20,20.548950321749032,5.756582572049154,23.054823890698927,10,20.013781527049712,False
2015-10-21,21.077970348967323,4.947210637087975,77.31679170814884,10,20.09576952480381,False
2015-10-22,21.35592603864878,8.041876864345207,2.2419293285028896,10,20.50950207418671,False
2015-10-23,20.55683312491988,4.897409056825966,87.30613254516089,10,20.588119474271885,False
2015-10-24,18.92796001093534,9.316414755274488,49.04105409064697,10,20.548393302728766,False
2015-10-25,19.792603570083443,8.478099270122723,76.99720664728066,10,20.283621157379354,False
2015-10-26,18.86074644140995,7.583019565736292,51.41330347428092,10,20.160141408101964,False
2015-10-27,20.653796156825237,7.024501882596253,21.122081529736747,10,20.17511938454142,False
2015-10-28,19.499302229070487,8.839180477869284,57.69550520206218,10,19.949595367413306,False
2015-10-29,22.018302945247413,2.554957596667932,74.93129157771745,10,20.044220639784534,False
2015-10-30,20.11403411725735,7.374666990646794,53.997610345374845,10,19.98096363868989,False
2015-10-31,19.70553501519232,0.9830686350031804,7.098509363405059,10,20.09204578215517,False
2015-11-01,21.344983055259892,6.842112356773785,88.68061892711162,11,20.313814280037523,False
2015-11-02,20.296728716180148,6.1460807357476535,90.21790917743542,11,20.518954605004694,False
2015-11-03,21.28491337600149,0.1864580599885501,85.55345041020676,11,20.60911420774416,False
2015-11-04,21.52552838915572,0.5294539302307788,49.808501361405966,11,20.898575087756335,False
2015-11-05,21.508134903107127,6.473336099361844,49.28290846135588,11,20.825693938879148,False
2015-11-06,20.962823831784924,6.720514280155508,81.00197307134167,11,20.94694961238309,False
2015-11-07,20.232033636858105,3.756236594228773,57.31942818914681,11,21.022163701192486,False
2015-11-08,20.57328336489046,1.738087718660718,39.82662044423246,11,20.91192088828257,False
2015-11-09,19.386772059755536,0.2765696015547692,96.20562182794956,11,20.781927080221912,False
2015-11-10,21.400246557804937,0.269748879850572,65.10189355534796,11,20.798403249050974,False
2015-11-11,20.886003330211373,5.668143588027503,3.576990486714493,11,20.70704252634464,False
2015-11-12,20.278037827518457,6.426592236458813,14.049020061494431,11,20.531314372689113,False
2015-11-13,21.858483277434765,0.1684253482363151,44.4967876896408,11,20.659265722067662,False
2015-11-14,22.284702484115584,4.402922717541786,77.36051860898691,11,20.95250412881873,False
2015-11-15,20.85171809062238,2.1975809012111647,76.66536859846664,11,20.992280518209004,False
2015-11-16,22.314068348433345,3.568919342210404,15.92720759205597,11,21.410465702305835,False
2015-11-17,21.41182135590139,0.6219188034880418,74.33497773378099,11,21.41211924489104,False
2015-11-18,21.29455785250361,0.1855785890124728,10.02157287258848,11,21.47048417664708,False
2015-11-19,21.566193831557204,2.9891699835625287,52.0161150105146,11,21.654506462938325,False
2015-11-20,23.540543991447823,8.726156289711417,51.58387272314934,11,21.89480085065448,False
2015-11-21,20.17058345339508,9.702177381091024,1.236150333046393,11,21.59278384626583,False
2015-11-22,21.872651758795687,0.7250497557205671,0.1521124878261393,11,21.738631513147734,False
2015-11-23,21.41794433967065,7.41585504637028,83.21057786042766,11,21.610613797610203,False
2015-11-24,20.571612700383028,7.327743628277425,38.288497419905234,11,21.490583989679013,False
